entity,code,year,dtp1_coverage_pct,dtp3_coverage_pct,dtp3_minus_dtp1_pct_gap,source
Afghanistan,AFG,1980,22,4,-18.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Mexico,MEX,2014,95,87,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Mexico,MEX,2015,99,87,-12.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Mexico,MEX,2016,96,93,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Mexico,MEX,2017,93,85,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Mexico,MEX,2018,90,88,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Mexico,MEX,2019,84,82,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Mexico,MEX,2020,77,72,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Mexico,MEX,2021,83,78,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Mexico,MEX,2022,93,83,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Mexico,MEX,2023,89,85,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Mexico,MEX,2024,83,78,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1984,29,9,-20.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1985,39,16,-23.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1986,46,22,-24.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1987,54,29,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1988,61,36,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1989,72,47,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1990,79,56,-23.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1991,64,39,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1992,68,43,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1993,54,29,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1994,69,44,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1995,59,34,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1996,51,26,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1997,70,21,-49.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1998,44,21,-23.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,1999,44,31,-13.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2000,44,29,-15.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2001,43,27,-16.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2002,43,25,-18.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2003,45,29,-16.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2004,46,33,-13.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2005,48,36,-12.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2006,49,40,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2007,52,42,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2008,63,53,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2009,73,63,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2010,60,56,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2011,53,53,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2012,39,36,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2013,41,39,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2014,46,43,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2015,49,42,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2016,62,53,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2017,65,55,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2018,69,61,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2019,72,66,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2020,70,62,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2021,67,61,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2022,63,59,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2023,71,67,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Nigeria,NGA,2024,71,67,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1980,75.746284,63.63553,-12.11,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1981,76.30077,64.361435,-11.94,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1982,75.96724,64.38099,-11.59,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1983,75.96259,64.98588,-10.98,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1984,79.16868,68.307556,-10.86,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1985,76.21345,64.7468,-11.47,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1986,80.61037,70.28656,-10.32,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1987,86.45963,76.47003,-9.99,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1988,87.997795,78.04501,-9.95,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1989,88.60216,78.223854,-10.38,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1990,86.72466,74.343544,-12.38,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1991,91.3313,81.63436,-9.70,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1992,90.98714,80.83972,-10.15,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1993,91.883415,82.035706,-9.85,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1994,93.18133,87.48879,-5.69,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1995,93.772446,87.996216,-5.78,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1996,93.78741,88.54651,-5.24,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1997,93.553154,89.43951,-4.11,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1998,94.06293,90.15993,-3.90,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,1999,94.817604,90.067535,-4.75,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2000,94.99694,89.74069,-5.26,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2001,94.713455,89.60701,-5.11,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2002,94.30048,90.04401,-4.26,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2003,95.19991,91.13705,-4.06,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2004,95.46597,91.68744,-3.78,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2005,95.808334,92.19747,-3.61,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2006,95.587845,92.38944,-3.20,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2007,95.12022,92.185486,-2.93,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2008,95.40236,92.02113,-3.38,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2009,94.76642,91.09521,-3.67,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2010,94.486855,91.35658,-3.13,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2011,95.02526,91.83607,-3.19,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2012,95.00584,92.1318,-2.87,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2013,92.47642,87.71075,-4.77,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2014,93.6179,88.38638,-5.23,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2015,95.57603,88.04007,-7.54,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2016,94.4938,90.388435,-4.11,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2017,93.15917,87.85557,-5.30,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2018,92.21691,88.40859,-3.81,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2019,90.57467,86.925316,-3.65,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2020,88.37116,83.40063,-4.97,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2021,89.575775,84.68911,-4.89,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2022,92.58123,86.16952,-6.41,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
North America,,2023,91.708824,87.15087,-4.56,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1980,20,2,-18.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1981,21,3,-18.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1982,24,5,-19.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1983,37,15,-22.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1984,47,23,-24.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1985,55,30,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1986,59,34,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1987,61,36,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1988,63,38,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1989,65,40,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1990,77,54,-23.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1991,74,50,-24.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1992,67,42,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1993,62,37,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1994,64,39,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1995,73,58,-15.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1996,62,46,-16.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1997,65,52,-13.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1998,66,54,-12.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,1999,68,57,-11.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2000,69,59,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2001,71,61,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2002,72,63,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2003,74,66,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2004,75,68,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2005,73,63,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2006,72,59,-13.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2007,70,54,-16.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2008,69,53,-16.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2009,67,52,-15.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2010,67,52,-15.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2011,77,63,-14.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2012,78,64,-14.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2013,78,65,-13.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2014,80,69,-11.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2015,82,72,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2016,82,75,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2017,83,75,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2018,87,80,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2019,91,84,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2020,87,80,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2021,90,83,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2022,93,85,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2023,94,86,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Pakistan,PAK,2024,94,87,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1980,72,47,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1981,77,54,-23.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1982,77,54,-23.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1983,78,55,-23.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1984,80,57,-23.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1985,81,59,-22.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1986,86,66,-20.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1987,90,72,-18.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1988,92,79,-13.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1989,95,86,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1990,96,88,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1991,96,90,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1992,91,80,-11.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1993,86,76,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1994,81,73,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1995,76,70,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1996,82,75,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1997,90,81,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1998,91,81,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,1999,91,80,-11.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2000,92,78,-14.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2001,92,79,-13.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2002,84,79,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2003,86,84,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2004,92,88,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2005,91,89,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2006,90,88,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2007,90,87,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2008,91,87,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2009,92,88,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2010,92,88,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2011,93,89,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2012,94,89,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2013,90,85,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2014,87,80,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2015,83,76,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2016,87,84,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2017,87,84,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2018,87,84,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2019,87,84,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2020,87,83,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2021,70,69,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2022,87,84,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2023,91,89,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Philippines,PHL,2024,82,71,-11.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1983,90,74,-16.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1984,91,75,-16.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1985,91,75,-16.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1986,88,70,-18.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1987,89,72,-17.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1988,88,70,-18.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1989,88,71,-17.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1990,89,72,-17.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1991,93,81,-12.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1992,92,79,-13.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1993,93,81,-12.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1994,90,73,-17.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1995,89,72,-17.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1996,90,73,-17.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1997,93,76,-17.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1998,90,75,-15.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,1999,88,74,-14.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2000,85,73,-12.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2001,82,71,-11.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2002,80,70,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2003,77,69,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2004,80,74,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2005,83,81,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2006,94,84,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2007,95,85,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2008,93,82,-11.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2009,81,81,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2010,80,77,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2011,80,75,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2012,72,71,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2013,81,81,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2014,88,85,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2015,91,85,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2016,88,85,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2017,85,84,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2018,84,82,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2019,87,85,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2020,88,84,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2021,91,86,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2022,87,85,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2023,81,79,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South Africa,ZAF,2024,76,74,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1980,58.522495,35.13651,-23.39,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1981,65.98798,42.443363,-23.54,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1982,71.71689,49.267147,-22.45,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1983,75.29189,53.36625,-21.93,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1984,79.30807,59.492393,-19.82,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1985,82.268616,61.919632,-20.35,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1986,78.97431,57.27675,-21.70,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1987,79.96241,58.808468,-21.15,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1988,82.25018,62.380806,-19.87,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1989,82.73006,62.69479,-20.04,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1990,88.08243,71.52581,-16.56,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1991,90.26454,75.858574,-14.41,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1992,89.44779,74.3386,-15.11,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1993,91.410286,77.837105,-13.57,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1994,72.24691,77.18845,4.94,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1995,89.26035,81.5194,-7.74,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1996,83.93813,78.72925,-5.21,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1997,95.31362,79.78393,-15.53,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1998,96.082794,83.782616,-12.30,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,1999,97.295586,88.35243,-8.94,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2000,96.50546,90.7119,-5.79,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2001,94.050995,89.77683,-4.27,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2002,95.71608,91.45592,-4.26,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2003,96.57635,93.39251,-3.18,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2004,95.947365,93.94241,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2005,97.50337,93.93154,-3.57,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2006,95.47719,93.56521,-1.91,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2007,94.485596,92.79605,-1.69,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2008,96.88852,91.67894,-5.21,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2009,96.40997,94.765755,-1.64,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2010,96.38229,93.569,-2.81,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2011,95.846794,92.7903,-3.06,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2012,95.68483,92.12327,-3.56,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2013,95.26507,92.48746,-2.78,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2014,95.28567,90.20131,-5.08,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2015,95.36525,92.58963,-2.78,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2016,94.20792,89.1084,-5.10,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2017,92.904366,84.27002,-8.63,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2018,89.1623,85.36475,-3.80,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2019,85.077644,77.5641,-7.51,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2020,86.01375,75.73587,-10.28,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2021,80.14414,73.357574,-6.79,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2022,83.81783,76.6863,-7.13,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South America,,2023,85.63206,82.35732,-3.27,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1980,22,7,-15.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
